datetime,temp,dew,humidity,precip,precipcover,preciptype,uvindex
2021-01-23 0:00:00.0000,27.1,10.1,49,0,0,,4
2021-01-24 0:00:00.0000,23,1.1,38.8,0,0,,4
2021-01-25 0:00:00.0000,26.5,5.7,41.8,0,0,,4
2021-01-26 0:00:00.0000,28.2,18.9,68.9,0.209,20.83,"rain,snow",3
2021-01-27 0:00:00.0000,31.6,28.2,87,0.086,29.17,"rain,snow",2
2021-01-28 0:00:00.0000,28.7,22.4,78.2,0.055,25,"rain,snow",1
2021-01-29 0:00:00.0000,13,-2.3,49.7,0,0,,4
2021-01-30 0:00:00.0000,13.5,-1.4,51.4,0,0,,4
2021-01-31 0:00:00.0000,15.6,4.3,60.5,0,0,,4
2021-02-01 0:00:00.0000,29.2,24.1,81.5,0.652,37.5,"rain,snow",1
2021-02-02 0:00:00.0000,31.7,30,93.4,0.249,45.83,"rain,snow",2
2021-02-03 0:00:00.0000,31.2,25.8,80.5,0,0,,3
2021-02-04 0:00:00.0000,32.3,24.3,72.8,0.011,4.17,"rain,snow",4
2021-02-05 0:00:00.0000,33.6,29.3,84.2,0.011,4.17,rain,2
2021-02-06 0:00:00.0000,35.3,19.1,54.9,0,0,,5
2021-02-07 0:00:00.0000,30.3,23.3,77.2,0.435,33.33,"rain,snow",1
2021-02-08 0:00:00.0000,23.8,8.3,52.4,0,0,,5
2021-02-09 0:00:00.0000,24.4,16.8,74.3,0.176,33.33,snow,2
2021-02-10 0:00:00.0000,24.8,13.2,62.9,0,0,,4
2021-02-11 0:00:00.0000,24.6,8.8,51.1,0,0,,4
2021-02-12 0:00:00.0000,19.4,-1,40.7,0,0,,5
2021-02-13 0:00:00.0000,23.2,6.9,50.7,0,0,,4
2021-02-14 0:00:00.0000,29.9,20.3,67.4,0,0,,3
2021-02-15 0:00:00.0000,29.6,24.7,82.5,0.033,12.5,"rain,snow",1
2021-02-16 0:00:00.0000,35.3,34,95.8,0.639,50,"rain,snow",2
2021-02-17 0:00:00.0000,27,7.7,44.3,0,0,,5
2021-02-18 0:00:00.0000,27.2,14.2,60.3,0.092,16.67,"rain,snow",2
2021-02-19 0:00:00.0000,27.4,24.7,89.7,0.424,70.83,"rain,snow",1
2021-02-20 0:00:00.0000,27.3,17.9,69,0,0,,3
2021-02-21 0:00:00.0000,26.2,9.7,50.5,0,0,,5
2021-02-22 0:00:00.0000,31.1,23.5,74,0.17,29.17,rain,4
2021-02-23 0:00:00.0000,37.6,28.9,71.6,0,0,,5
2021-02-24 0:00:00.0000,43.1,27.8,55.4,0,0,,6
2021-02-25 0:00:00.0000,42,21.5,45.2,0,0,,6
2021-02-26 0:00:00.0000,32.6,15.6,50.3,0,0,,6
2021-02-27 0:00:00.0000,37.5,34.2,87.9,0.178,29.17,"rain,snow",1
2021-02-28 0:00:00.0000,38.9,30.7,72.7,0,0,,2
2021-03-01 0:00:00.0000,38.4,31.8,80.5,0.205,37.5,rain,1
2021-03-02 0:00:00.0000,21.6,-5.7,29.6,0,0,,6
2021-03-03 0:00:00.0000,36.5,13.2,38.3,0,0,,6
2021-03-04 0:00:00.0000,36.9,15.6,43.2,0,0,,8
2021-03-05 0:00:00.0000,28.8,-1.1,28.9,0,0,,6
2021-03-06 0:00:00.0000,28.4,4.8,36.5,0,0,,6
2021-03-07 0:00:00.0000,30.1,6.6,37.1,0,0,,7
2021-03-08 0:00:00.0000,32.2,12.9,44.9,0,0,,6
2021-03-09 0:00:00.0000,47,20,34.8,0,0,,7
2021-03-10 0:00:00.0000,41.8,27.6,57.4,0,0,,6
2021-03-11 0:00:00.0000,53.1,36.5,58.4,0,0,,6
2021-03-12 0:00:00.0000,58,24.1,30.3,0,0,,6
2021-03-13 0:00:00.0000,41.1,7.8,25.6,0,0,,7
2021-03-14 0:00:00.0000,38.1,12.5,35.5,0,0,,7
2021-03-15 0:00:00.0000,23.1,-6.1,28,0,0,,7
2021-03-16 0:00:00.0000,27.9,2.2,33,0,0,,7
2021-03-17 0:00:00.0000,40.8,22,47.9,0,0,,6
2021-03-18 0:00:00.0000,43.4,35.5,74,0.576,33.33,rain,2
2021-03-19 0:00:00.0000,37.8,10.2,35,0.018,4.17,rain,7
2021-03-20 0:00:00.0000,45.5,11.9,25.9,0,0,,8
2021-03-21 0:00:00.0000,47.1,24.4,42,0,0,,7
2021-03-22 0:00:00.0000,46.5,31.6,57.4,0,0,,7
2021-03-23 0:00:00.0000,48.4,39.3,71,0,0,,7
2021-03-24 0:00:00.0000,47.8,41.3,78.3,0,0,,5
2021-03-25 0:00:00.0000,51.4,47,85,0.137,29.17,rain,4
2021-03-26 0:00:00.0000,60.6,52.7,76.6,0.012,8.33,rain,3
2021-03-27 0:00:00.0000,50.1,34.8,56.5,0,0,,8
2021-03-28 0:00:00.0000,47.6,42.7,83.1,0.564,37.5,rain,1
2021-03-29 0:00:00.0000,49.1,24.5,41.7,0.113,12.5,rain,9
2021-03-30 0:00:00.0000,47,25.4,44,0,0,,7
2021-03-31 0:00:00.0000,57.1,45.8,67.3,0.008,4.17,rain,7
2021-04-01 0:00:00.0000,47.1,39.5,76.2,1.094,45.83,rain,3
2021-04-02 0:00:00.0000,34.3,13.9,43,0,0,,8
2021-04-03 0:00:00.0000,39.1,14.4,38,0,0,,8
2021-04-04 0:00:00.0000,49.1,14.9,26.5,0,0,,8
2021-04-05 0:00:00.0000,52,21,29.6,0,0,,4
2021-04-06 0:00:00.0000,51.4,31.6,47.4,0,0,,8
2021-04-07 0:00:00.0000,51.5,39.5,63.6,0,0,,5
2021-04-08 0:00:00.0000,52.4,42.3,68.9,0,0,,7
2021-04-09 0:00:00.0000,51.7,42.2,70.5,0,0,,7
2021-04-10 0:00:00.0000,60.6,47,62.4,0,0,,7
2021-04-11 0:00:00.0000,49,43,79.8,0,0,,2
2021-04-12 0:00:00.0000,46.6,39.9,77.5,0,0,,3
2021-04-13 0:00:00.0000,50.4,37.6,61.9,0,0,,7
2021-04-14 0:00:00.0000,48.7,38.6,68.1,0,0,,7
2021-04-15 0:00:00.0000,47.5,38.3,70.6,0.151,12.5,rain,3
2021-04-16 0:00:00.0000,41,37.8,88.1,1.661,95.83,"rain,snow",1
2021-04-17 0:00:00.0000,43.6,34.5,71.5,0.091,33.33,rain,5
2021-04-18 0:00:00.0000,51.8,35.4,55.1,0,0,,7
2021-04-19 0:00:00.0000,55.3,40.8,58.8,0.012,4.17,rain,7
2021-04-20 0:00:00.0000,63,39.2,44.4,0,0,,8
2021-04-21 0:00:00.0000,56.7,44.3,64.4,0.241,20.83,rain,7
2021-04-22 0:00:00.0000,40.6,18.4,41.7,0,0,,7
2021-04-23 0:00:00.0000,49.7,21.9,34.6,0,0,,9
2021-04-24 0:00:00.0000,61.9,28.6,29.5,0,0,,9
2021-04-25 0:00:00.0000,53.5,40.3,61.9,0.115,16.67,rain,4
2021-04-26 0:00:00.0000,51.2,27.2,41.4,0,0,,8
2021-04-27 0:00:00.0000,55.4,24,30.1,0,0,,6
2021-04-28 0:00:00.0000,53.4,43.3,70.1,0.224,16.67,rain,7
2021-04-29 0:00:00.0000,49.1,45.6,87.9,0.822,50,rain,2
2021-04-30 0:00:00.0000,55.8,42.7,64.1,0.111,16.67,rain,7
2021-05-01 0:00:00.0000,53.8,33,50,0.137,12.5,rain,8
2021-05-02 0:00:00.0000,63.6,38.6,41.1,0.012,4.17,rain,6
2021-05-03 0:00:00.0000,58.3,42.8,57.2,0.011,4.17,rain,8
2021-05-04 0:00:00.0000,50.2,44.1,79.9,0.654,54.17,rain,2
2021-05-05 0:00:00.0000,48.9,45.1,86.6,0.536,58.33,rain,1
2021-05-06 0:00:00.0000,58.2,37,50.6,0.011,4.17,rain,9
2021-05-07 0:00:00.0000,52.3,36.3,55,0,0,,8
2021-05-08 0:00:00.0000,50.8,37.1,59.5,0,0,,4
2021-05-09 0:00:00.0000,59.2,36.3,45.2,0,0,,8
2021-05-10 0:00:00.0000,54.9,44.7,69.3,0.343,25,rain,4
2021-05-11 0:00:00.0000,58.8,30.6,37.6,0,0,,8
2021-05-12 0:00:00.0000,57.2,33.2,41.2,0,0,,8
2021-05-13 0:00:00.0000,60.6,35.8,40.9,0,0,,6
2021-05-14 0:00:00.0000,65.7,37.1,35.6,0,0,,9
2021-05-15 0:00:00.0000,67.3,40.5,37.8,0,0,,7
2021-05-16 0:00:00.0000,67.2,40.1,38.2,0.011,8.33,rain,8
2021-05-17 0:00:00.0000,63.8,46.7,54.4,0,0,,8
2021-05-18 0:00:00.0000,72.6,43.7,37.8,0,0,,8
2021-05-19 0:00:00.0000,68.1,43.8,41.7,0,0,,8
2021-05-20 0:00:00.0000,62.2,48.4,61.2,0,0,,8
2021-05-21 0:00:00.0000,67.6,49.5,54.3,0,0,,7
2021-05-22 0:00:00.0000,73.6,55.6,54.6,0,0,,7
2021-05-23 0:00:00.0000,77.8,58,51.4,0,0,,8
2021-05-24 0:00:00.0000,61.3,42.3,50.6,0,0,,9
2021-05-25 0:00:00.0000,65.5,46,50.5,0,0,,8
2021-05-26 0:00:00.0000,75.9,60,59.8,0.21,12.5,rain,8
2021-05-27 0:00:00.0000,73.5,55.3,56.1,0.085,12.5,rain,8
2021-05-28 0:00:00.0000,56,37.6,52,0.526,16.67,rain,6
2021-05-29 0:00:00.0000,49,43.4,81.1,1.636,66.67,rain,2
2021-05-30 0:00:00.0000,50.5,45.4,82.8,0.717,54.17,rain,1
2021-05-31 0:00:00.0000,56.1,49,77.7,0.157,37.5,rain,3
2021-06-01 0:00:00.0000,66.7,47,51,0,0,,7
2021-06-02 0:00:00.0000,69.2,53.2,57.7,0,0,,8
2021-06-03 0:00:00.0000,68.2,59.1,73,0,0,,5
2021-06-04 0:00:00.0000,72.1,63.6,74.9,0.106,4.17,rain,5
2021-06-05 0:00:00.0000,79.1,62.2,59.5,0,0,,8
2021-06-06 0:00:00.0000,84.8,60,44.5,0,0,,8
2021-06-07 0:00:00.0000,84.7,65.4,53.6,0,0,,9
2021-06-08 0:00:00.0000,83.5,68.6,62,0,0,,8
2021-06-09 0:00:00.0000,80.4,67.9,67.7,0.049,12.5,rain,8
2021-06-10 0:00:00.0000,68.6,47.3,47.2,0,0,,8
2021-06-11 0:00:00.0000,61.7,49.1,63.7,0.009,4.17,rain,7
2021-06-12 0:00:00.0000,64.5,57.1,77.8,0.692,37.5,rain,6
2021-06-13 0:00:00.0000,73.1,54.8,56.3,0,0,,9
2021-06-14 0:00:00.0000,64.6,58.3,80.3,0.53,33.33,rain,2
2021-06-15 0:00:00.0000,67.3,62.5,84.8,0.029,16.67,rain,6
2021-06-16 0:00:00.0000,69.3,47.5,49.3,0,0,,9
2021-06-17 0:00:00.0000,71,43,38.1,0,0,,8
2021-06-18 0:00:00.0000,73.8,48.1,41.7,0,0,,8
2021-06-19 0:00:00.0000,78.8,58.4,51.3,0.002,8.33,rain,8
2021-06-20 0:00:00.0000,79.1,60,53.1,0,0,,9
2021-06-21 0:00:00.0000,78.1,68,71.7,0,0,,8
2021-06-22 0:00:00.0000,74,65.5,76.1,0.899,29.17,rain,6
2021-06-23 0:00:00.0000,65.3,49.1,57.6,0.001,4.17,rain,8
2021-06-24 0:00:00.0000,66,53.4,65.1,0,0,,9
2021-06-25 0:00:00.0000,64.2,59.9,86.1,0.094,29.17,rain,4
2021-06-26 0:00:00.0000,75.9,67,74.6,0,0,,7
2021-06-27 0:00:00.0000,81.3,69.5,68.4,0,0,,7
2021-06-28 0:00:00.0000,85.8,71.2,63,0,0,,8
2021-06-29 0:00:00.0000,88.8,71.3,57.9,0,0,,8
2021-06-30 0:00:00.0000,85.8,70.4,62.7,0.175,20.83,rain,8
2021-07-01 0:00:00.0000,76.9,67.6,73.9,0.909,16.67,rain,5
2021-07-02 0:00:00.0000,63.2,60,89.6,2.007,54.17,rain,1
2021-07-03 0:00:00.0000,58.6,56.1,91.4,1.549,54.17,rain,2
2021-07-04 0:00:00.0000,61.3,56.3,83.8,0.397,25,rain,4
2021-07-05 0:00:00.0000,66,58.1,76.2,0.012,4.17,rain,8
2021-07-06 0:00:00.0000,77.7,68.4,74.3,0.292,20.83,rain,7
2021-07-07 0:00:00.0000,80.2,67.5,66.9,0.039,4.17,rain,9
2021-07-08 0:00:00.0000,67.4,60.1,78.1,0.215,20.83,rain,4
2021-07-09 0:00:00.0000,69,64.6,86.5,2.062,62.5,rain,3
2021-07-10 0:00:00.0000,70.2,61.6,74.7,0.15,16.67,rain,4
2021-07-11 0:00:00.0000,71.8,63.7,76.3,0.032,12.5,rain,7
2021-07-12 0:00:00.0000,67.9,64.3,88.3,1.216,33.33,rain,2
2021-07-13 0:00:00.0000,66.9,62.7,86.4,0.012,4.17,rain,4
2021-07-14 0:00:00.0000,70.1,66.4,88.4,0,0,,4
2021-07-15 0:00:00.0000,74.1,68.3,82.2,0,0,,8
2021-07-16 0:00:00.0000,82.5,69.9,67.7,0.019,4.17,rain,8
2021-07-17 0:00:00.0000,74.4,65.7,74.6,0.179,20.83,rain,7
2021-07-18 0:00:00.0000,70.4,66.4,87,0.314,37.5,rain,2
2021-07-19 0:00:00.0000,68.9,65,87.5,0.002,8.33,rain,2
2021-07-20 0:00:00.0000,78.9,65.8,65.7,0,0,,7
2021-07-21 0:00:00.0000,76.8,62.4,62.6,0.007,4.17,rain,7
2021-07-22 0:00:00.0000,71.5,58.3,63.6,0,0,,8
2021-07-23 0:00:00.0000,73.4,57.2,57.5,0,0,,8
2021-07-24 0:00:00.0000,71.5,57.5,61.7,0,0,,8
2021-07-25 0:00:00.0000,71.8,65.3,80.1,0.153,20.83,rain,3
2021-07-26 0:00:00.0000,81.3,64.1,60.3,0,0,,8
2021-07-27 0:00:00.0000,78,62.4,60.4,0.12,8.33,rain,8
2021-07-28 0:00:00.0000,69.5,59.9,72.3,0.092,4.17,rain,7
2021-07-29 0:00:00.0000,72,60,66.5,0.002,8.33,rain,9
2021-07-30 0:00:00.0000,73.8,58.1,60.7,0.153,16.67,rain,9
2021-07-31 0:00:00.0000,69.1,46.8,45.5,0,0,,9
2021-08-01 0:00:00.0000,70.6,53.8,55.9,0,0,,7
2021-08-02 0:00:00.0000,74.3,56.5,55.7,0,0,,7
2021-08-03 0:00:00.0000,71.8,57.3,60.7,0,0,,5
2021-08-04 0:00:00.0000,70.6,62.3,75.4,0.033,12.5,rain,5
2021-08-05 0:00:00.0000,67.1,63.6,88.6,1.961,75,rain,2
2021-08-06 0:00:00.0000,76.4,65.7,71.1,0,0,,8
2021-08-07 0:00:00.0000,80.8,65.6,61.3,0,0,,7
2021-08-08 0:00:00.0000,76.5,66.1,70.9,0,0,,5
2021-08-09 0:00:00.0000,71.5,66.3,83.9,1.08,20.83,rain,5
2021-08-10 0:00:00.0000,70.5,65.6,84.6,0.077,33.33,rain,6
2021-08-11 0:00:00.0000,82.4,71.6,71.4,0,0,,7
2021-08-12 0:00:00.0000,84.6,71.5,66.9,0.001,4.17,rain,7
2021-08-13 0:00:00.0000,82.6,70.5,67.4,0,0,,7
2021-08-14 0:00:00.0000,85.5,68.9,59,0.011,8.33,rain,7
2021-08-15 0:00:00.0000,75.2,55.9,51.8,0,0,,7
2021-08-16 0:00:00.0000,71.7,58.9,64.4,0,0,,7
2021-08-17 0:00:00.0000,75.8,63.4,67,0,0,,7
2021-08-18 0:00:00.0000,78.6,64.5,62.7,0,0,,6
2021-08-19 0:00:00.0000,77.5,70.9,80.7,1.146,29.17,rain,4
2021-08-20 0:00:00.0000,76.3,70.6,82.8,0.05,12.5,rain,2
2021-08-21 0:00:00.0000,76.6,70.8,82.7,0,0,,7
2021-08-22 0:00:00.0000,72.4,69.3,90.1,0.759,33.33,rain,3
2021-08-23 0:00:00.0000,72.4,69.1,89.4,1.201,25,rain,6
2021-08-24 0:00:00.0000,79.5,69.4,73.5,0.473,12.5,rain,7
2021-08-25 0:00:00.0000,83.6,67.6,60.4,0,0,,7
2021-08-26 0:00:00.0000,85.5,69.9,61,0,0,,7
2021-08-27 0:00:00.0000,81.9,69.3,66.3,0,0,,7
2021-08-28 0:00:00.0000,69.7,56.9,64,0.07,12.5,rain,5
2021-08-29 0:00:00.0000,68.9,59.2,71.3,0.078,16.67,rain,3
2021-08-30 0:00:00.0000,78.7,69.3,73.7,0.001,4.17,rain,4
2021-08-31 0:00:00.0000,78.4,61.9,58.6,0.02,8.33,rain,5
2021-09-01 0:00:00.0000,70.1,60,71,0.826,41.67,rain,2
2021-09-02 0:00:00.0000,66.8,55.6,69.5,3.386,37.5,rain,6
2021-09-03 0:00:00.0000,67.5,50.8,56.2,0,0,,8
2021-09-04 0:00:00.0000,71.4,53.6,54.5,0,0,,7
2021-09-05 0:00:00.0000,69.4,60.9,74.6,0.012,4.17,rain,3
2021-09-06 0:00:00.0000,75.2,60.6,63.8,0.038,8.33,rain,7
2021-09-07 0:00:00.0000,73,53.9,52.1,0,0,,7
2021-09-08 0:00:00.0000,74.7,62.2,66.4,0,0,,7
2021-09-09 0:00:00.0000,73.6,67.8,82.3,0.579,58.33,rain,2
2021-09-10 0:00:00.0000,70.6,57.5,65.3,0.569,16.67,rain,6
2021-09-11 0:00:00.0000,68.7,50.8,54,0,0,,7
2021-09-12 0:00:00.0000,74.1,62.4,67.7,0,0,,6
2021-09-13 0:00:00.0000,75.5,59.1,58.4,0.063,12.5,rain,7
2021-09-14 0:00:00.0000,68.6,56.6,65.9,0,0,,7
2021-09-15 0:00:00.0000,76.7,67.4,73.7,0.001,4.17,rain,5
2021-09-16 0:00:00.0000,69.4,62.8,79.7,0.312,25,rain,2
2021-09-17 0:00:00.0000,66.7,62.1,85.4,0,0,,2
2021-09-18 0:00:00.0000,68.6,63.9,85.3,0.029,8.33,rain,5
2021-09-19 0:00:00.0000,67.6,55.8,67.1,0.289,16.67,rain,7
2021-09-20 0:00:00.0000,64.7,54.4,69.8,0,0,,7
2021-09-21 0:00:00.0000,65.9,58.4,76.9,0,0,,7
2021-09-22 0:00:00.0000,72.4,65.9,80.5,0,0,,3
2021-09-23 0:00:00.0000,72.8,65.8,79.5,0.031,4.17,rain,5
2021-09-24 0:00:00.0000,74.4,66.5,77.4,0.005,16.67,rain,2
2021-09-25 0:00:00.0000,68.5,56.9,67.6,0.012,8.33,rain,5
2021-09-26 0:00:00.0000,68.8,54.6,64.1,0.563,29.17,rain,7
2021-09-27 0:00:00.0000,67.9,51.5,56.2,0,0,,5
2021-09-28 0:00:00.0000,68.1,59.4,74.5,0.71,45.83,rain,2
2021-09-29 0:00:00.0000,59.3,45.9,61.6,0,0,,6
2021-09-30 0:00:00.0000,58.3,44.1,59.8,0,0,,5
2021-10-01 0:00:00.0000,59.4,43.3,57,0,0,,6
2021-10-02 0:00:00.0000,63.9,49.8,61,0,0,,5
2021-10-03 0:00:00.0000,62.6,56.5,80.5,0.001,4.17,rain,4
2021-10-04 0:00:00.0000,60.4,55.4,83.6,0.923,91.67,rain,1
2021-10-05 0:00:00.0000,58.1,52.9,82.9,0.613,20.83,rain,1
2021-10-06 0:00:00.0000,61.9,51.5,69.6,0,0,,6
2021-10-07 0:00:00.0000,64.1,55.2,73.6,0,0,,6
2021-10-08 0:00:00.0000,64.4,54.7,71.2,0,0,,6
2021-10-09 0:00:00.0000,62.5,51.8,68.4,0,0,,4
2021-10-10 0:00:00.0000,63.1,55.5,76.5,0,0,,3
2021-10-11 0:00:00.0000,64.3,58.8,82.3,0,0,,5
2021-10-12 0:00:00.0000,64.8,57.3,78,0,0,,6
2021-10-13 0:00:00.0000,67.7,56.4,68.9,0,0,,5
2021-10-14 0:00:00.0000,66.4,58.3,76,0,0,,5
2021-10-15 0:00:00.0000,64.6,61,88.5,0,0,,5
2021-10-16 0:00:00.0000,69.7,63.4,80.8,0,0,,5
2021-10-17 0:00:00.0000,59.3,47.6,67.3,0.335,25,rain,6
2021-10-18 0:00:00.0000,53.9,38.3,57.3,0,0,,6
2021-10-19 0:00:00.0000,53.6,36,53.3,0,0,,5
2021-10-20 0:00:00.0000,60.8,47.9,63.6,0,0,,5
2021-10-21 0:00:00.0000,66.5,49.8,56.1,0,0,,5
2021-10-22 0:00:00.0000,64.6,52.9,68.2,0,0,,6
2021-10-23 0:00:00.0000,53.8,38.3,55.9,0,0,,5
2021-10-24 0:00:00.0000,50.5,32.5,51.4,0,0,,5
2021-10-25 0:00:00.0000,53,50.7,92.4,0.735,50,rain,0
2021-10-26 0:00:00.0000,56.6,55.4,95.6,0.953,79.17,rain,1
2021-10-27 0:00:00.0000,49.8,46.7,89.2,0.196,70.83,rain,1
2021-10-28 0:00:00.0000,47,38.6,72.7,0,0,,2
2021-10-29 0:00:00.0000,46.3,39.4,76.8,0,0,,2
2021-10-30 0:00:00.0000,55.6,53.3,92.2,0.947,58.33,rain,1
2021-10-31 0:00:00.0000,59.5,53.3,81.3,0.487,37.5,rain,5
2021-11-01 0:00:00.0000,54.4,38.8,58,0,0,,5
2021-11-02 0:00:00.0000,51.1,32.1,48.4,0,0,,4
2021-11-03 0:00:00.0000,46.6,29.5,52.1,0,0,,5
2021-11-04 0:00:00.0000,42.6,29.8,61.5,0,0,,5
2021-11-05 0:00:00.0000,43.6,25.7,52.4,0,0,,5
2021-11-06 0:00:00.0000,42.9,28,56.1,0,0,,5
2021-11-07 0:00:00.0000,44.1,32.5,64.7,0,0,,5
2021-11-08 0:00:00.0000,48.9,34.7,59.5,0,0,,4
2021-11-09 0:00:00.0000,55.2,41,60.9,0,0,,4
2021-11-10 0:00:00.0000,54.8,40.2,59,0,0,,4
2021-11-11 0:00:00.0000,48.5,32.9,55.2,0,0,,4
2021-11-12 0:00:00.0000,56.2,50.9,82.4,0.562,41.67,rain,1
2021-11-13 0:00:00.0000,49,40.8,74.4,0.19,8.33,rain,4
2021-11-14 0:00:00.0000,44.1,32,63,0,0,,4
2021-11-15 0:00:00.0000,44.1,33.5,67.6,0.082,16.67,rain,4
2021-11-16 0:00:00.0000,41.9,25.2,52.3,0,0,,4
2021-11-17 0:00:00.0000,41.9,29.4,61.4,0,0,,3
2021-11-18 0:00:00.0000,59.4,51.2,75.4,0,0,,4
2021-11-19 0:00:00.0000,44.6,30.3,58.9,0.278,20.83,rain,4
2021-11-20 0:00:00.0000,38.6,21.3,50,0,0,,6
2021-11-21 0:00:00.0000,46.6,38.5,73.8,0,0,,3
2021-11-22 0:00:00.0000,50.4,40.8,71.5,0.216,29.17,rain,2
2021-11-23 0:00:00.0000,34.3,15.3,45.8,0,0,,4
2021-11-24 0:00:00.0000,34.7,11.3,39.3,0,0,,4
2021-11-25 0:00:00.0000,44.4,22.8,42.6,0,0,,3
2021-11-26 0:00:00.0000,42.9,33.8,71.6,0.045,16.67,rain,1
2021-11-27 0:00:00.0000,34.7,21,57.9,0,0,,4
2021-11-28 0:00:00.0000,34.2,18.4,52.2,0,0,,3
2021-11-29 0:00:00.0000,35,20.3,54.9,0,0,,2
2021-11-30 0:00:00.0000,33.3,17.5,52.4,0,0,,4
2021-12-01 0:00:00.0000,39.5,27.1,62.3,0,0,,2
2021-12-02 0:00:00.0000,48.1,39.4,72.4,0.013,8.33,rain,3
2021-12-03 0:00:00.0000,40.2,22,49.4,0.011,4.17,rain,5
2021-12-04 0:00:00.0000,35.6,20.1,53.1,0,0,,3
2021-12-05 0:00:00.0000,41.1,22.8,49.1,0,0,,4
2021-12-06 0:00:00.0000,52.8,45.9,78,0.223,16.67,rain,2
2021-12-07 0:00:00.0000,39.3,20,46.1,0.001,4.17,rain,3
2021-12-08 0:00:00.0000,34.3,23.6,66.4,0,0,,1
2021-12-09 0:00:00.0000,31.3,19.3,62.7,0.011,4.17,snow,4
2021-12-10 0:00:00.0000,36.2,25.1,64.5,0,0,,2
2021-12-11 0:00:00.0000,48.6,44.8,87.2,0.26,20.83,rain,0
2021-12-12 0:00:00.0000,44.7,22.1,42.1,0.042,8.33,rain,4
2021-12-13 0:00:00.0000,44.1,20.9,39.7,0,0,,3
2021-12-14 0:00:00.0000,45.2,18,34.3,0,0,,4
2021-12-15 0:00:00.0000,38.6,22,52.9,0.019,4.17,rain,3
2021-12-16 0:00:00.0000,54.4,46.2,75.4,0.176,29.17,rain,1
2021-12-17 0:00:00.0000,54.1,25.7,36.4,0,0,,4
2021-12-18 0:00:00.0000,39,28.2,67.5,0.474,37.5,"rain,snow",1
2021-12-19 0:00:00.0000,33.4,27,78.2,0.468,37.5,"rain,snow",2
2021-12-20 0:00:00.0000,26.2,12.2,55.8,0,0,,4
2021-12-21 0:00:00.0000,36.4,21.9,56.2,0,0,,3
2021-12-22 0:00:00.0000,38.7,31.4,76.2,0.092,12.5,rain,1
2021-12-23 0:00:00.0000,29.6,4.7,35.4,0,0,,4
2021-12-24 0:00:00.0000,26.7,11.8,56.2,0,0,,1
2021-12-25 0:00:00.0000,32.4,29.9,90.6,0.324,37.5,"rain,snow",0
2021-12-26 0:00:00.0000,35.9,29.9,79.2,0.24,20.83,"rain,snow",2
2021-12-27 0:00:00.0000,32.8,22.6,65.6,0,0,,2
2021-12-28 0:00:00.0000,39,30.8,74.2,0.045,20.83,"rain,snow",3
2021-12-29 0:00:00.0000,39.9,30,68.1,0,0,,2
2021-12-30 0:00:00.0000,40.2,36.7,87.7,0.058,16.67,rain,1
2021-12-31 0:00:00.0000,42.6,40.7,93,0,0,,1
2022-01-01 0:00:00.0000,46.9,46.4,98.2,0.047,12.5,rain,0
2022-01-02 0:00:00.0000,43,40.2,90,0.229,37.5,rain,1
2022-01-03 0:00:00.0000,26.9,11.5,52,0,0,,1
2022-01-04 0:00:00.0000,24,4.5,43.2,0,0,,4
2022-01-05 0:00:00.0000,40.9,36.4,84.1,0.126,25,rain,1
2022-01-06 0:00:00.0000,37.5,25.4,63.1,0,0,,3
2022-01-07 0:00:00.0000,29.7,22.8,76.5,0.419,33.33,"rain,snow",2
2022-01-08 0:00:00.0000,22.4,7,51.9,0,0,,4
2022-01-09 0:00:00.0000,35,26.3,70.6,0.012,8.33,rain,2
2022-01-10 0:00:00.0000,29.5,9.8,44.1,0,0,snow,4
2022-01-11 0:00:00.0000,12.8,-6.2,42.7,0,0,snow,4
2022-01-12 0:00:00.0000,27.8,11.5,51,0,0,,4
2022-01-13 0:00:00.0000,36.4,26.5,68.2,0,0,,4
2022-01-14 0:00:00.0000,34.5,24.7,69.2,0,0,,1
2022-01-15 0:00:00.0000,9.8,-12.8,34.9,0,0,,4
2022-01-16 0:00:00.0000,16.6,-0.7,46.7,0,0,,4
2022-01-17 0:00:00.0000,40.3,34.9,81.5,0.744,37.5,"rain,snow",3
2022-01-18 0:00:00.0000,28.3,9.3,45.2,0,0,,4
2022-01-19 0:00:00.0000,33.6,18.9,54.8,0,0,,3
2022-01-20 0:00:00.0000,33.9,22.6,65.1,0.15,25,"rain,snow",1
2022-01-21 0:00:00.0000,16.1,-1.3,45.7,0,0,,4
2022-01-22 0:00:00.0000,19,6.5,58.5,0,0,snow,5
2022-01-23 0:00:00.0000,27.3,12.8,56.6,0,0,snow,4
2022-01-24 0:00:00.0000,27.1,15.9,63.4,0.011,4.17,snow,4
2022-01-25 0:00:00.0000,33.3,24.1,71.2,0.061,12.5,"rain,freezingrain,snow",2
2022-01-26 0:00:00.0000,21.6,0.6,39.7,0,0,,4
2022-01-27 0:00:00.0000,18,-1.9,42.1,0,0,,5
2022-01-28 0:00:00.0000,30.6,17,57.1,0,0,snow,2
2022-01-29 0:00:00.0000,19.2,15.6,85.7,0.454,75,snow,0
2022-01-30 0:00:00.0000,16.6,-4.5,39,0,0,,5
2022-01-31 0:00:00.0000,21.8,3.9,46,0,0,,5
2022-02-01 0:00:00.0000,27.4,18,67.5,0,0,snow,1
2022-02-02 0:00:00.0000,35.8,31.8,85.6,0,0,,3
